Group,TissueLabel,TissueOrder,Pathway,PathwayDisplay,PathwayOrder,ComponentOrder,ComponentOrderWithinPathway,RequestedComponent,MappingStatus,LookupMouseSymbol,OfficialMouseSymbol,DisplayComponent,EnsemblID,MGI_ID,EntrezID,log2FoldChange,tissue_meta_p,padj,P_lt_0_05,Log2FCDisplayed,Log2FCLabel,n_missions,n_analysis_units,expression_n_missions,expression_n_analysis_units,expression_n_flight_samples
Spleen-distal,"Spleen-distal
脾脏（远端）",24,NER,NER,6,49,13,p44,reviewed teacher label/alias -> official mouse symbol,Gtf2h2,Gtf2h2,Gtf2h2,ENSMUSG00000021639,MGI:1345669,23894,0.41417913204279,0.0369295445026834,0.624803337618485,TRUE,0.41417913204279,+0.41,1,1,1,1,10
Spleen-distal,"Spleen-distal
脾脏（远端）",24,NER,NER,6,50,14,p52,reviewed teacher label/alias -> official mouse symbol,Gtf2h4,Gtf2h4,Gtf2h4,ENSMUSG00000001524,MGI:1338799,14885,-0.415699246352499,0.118561280817791,0.823672717828272,FALSE,,"",1,1,1,1,10
Spleen-distal,"Spleen-distal
脾脏（远端）",24,NER,NER,6,51,15,p62,reviewed teacher label/alias -> official mouse symbol,Gtf2h1,Gtf2h1,Gtf2h1,ENSMUSG00000006599,MGI:1277216,14884,0.0607762515858346,0.715988419105577,0.999564458733575,FALSE,,"",1,1,1,1,10
Spleen-distal,"Spleen-distal
脾脏（远端）",24,NER,NER,6,52,16,ERCC1,reviewed teacher label/alias -> official mouse symbol,Ercc1,Ercc1,Ercc1,ENSMUSG00000003549,MGI:95412,13870,0.416321361923123,0.076850579041047,0.754232062405538,FALSE,,"",1,1,1,1,10
Spleen-distal,"Spleen-distal
脾脏（远端）",24,NER,NER,6,53,17,XPF,reviewed teacher label/alias -> official mouse symbol,Ercc4,Ercc4,Ercc4,ENSMUSG00000022545,MGI:1354163,50505,0.799513329389954,0.0164694254873295,0.47910259569258,TRUE,0.799513329389954,+0.80,1,1,1,1,10
Spleen-distal,"Spleen-distal
脾脏（远端）",24,NER,NER,6,54,18,XPG,reviewed teacher label/alias -> official mouse symbol,Ercc5,Ercc5,Ercc5,ENSMUSG00000026048,MGI:103582,22592,0.193496053897089,0.511201279823115,0.993779040229482,FALSE,,"",1,1,1,1,10
Spleen-distal,"Spleen-distal
脾脏（远端）",24,MMR,MMR,7,55,1,MSH1,teacher label corrected to mammalian MLH1; no mouse Msh1 record,Mlh1,Mlh1,Mlh1,ENSMUSG00000032498,MGI:101938,17350,-0.443305111685605,0.204028857394778,0.912535388847964,FALSE,,"",1,1,1,1,10
Spleen-distal,"Spleen-distal
脾脏（远端）",24,MMR,MMR,7,56,2,MSH2,reviewed teacher label/alias -> official mouse symbol,Msh2,Msh2,Msh2,ENSMUSG00000024151,MGI:101816,17685,0.132190251862054,0.354176395589978,0.97992611287699,FALSE,,"",1,1,1,1,10
Spleen-distal,"Spleen-distal
脾脏（远端）",24,MMR,MMR,7,57,3,MSH3,reviewed teacher label/alias -> official mouse symbol,Msh3,Msh3,Msh3,ENSMUSG00000014850,MGI:109519,17686,0.143666098690479,0.470549247820131,0.993779040229482,FALSE,,"",1,1,1,1,10
Spleen-distal,"Spleen-distal
脾脏（远端）",24,MMR,MMR,7,58,4,MSH6,reviewed teacher label/alias -> official mouse symbol,Msh6,Msh6,Msh6,ENSMUSG00000005370,MGI:1343961,17688,-0.0460506549398374,0.860730138114986,1,FALSE,,"",1,1,1,1,10
Spleen-distal,"Spleen-distal
脾脏（远端）",24,MMR,MMR,7,59,5,PMS2,reviewed teacher label/alias -> official mouse symbol,Pms2,Pms2,Pms2,ENSMUSG00000079109,MGI:104288,18861,0.174419890994721,0.513133945883549,0.993779040229482,FALSE,,"",1,1,1,1,10
Spleen-distal,"Spleen-distal
脾脏（远端）",24,FA,FA,8,60,1,FANCA,reviewed teacher label/alias -> official mouse symbol,Fanca,Fanca,Fanca,ENSMUSG00000032815,MGI:1341823,14087,-0.425949461802787,0.178521848848155,0.88889274407131,FALSE,,"",1,1,1,1,10
Spleen-distal,"Spleen-distal
脾脏（远端）",24,FA,FA,8,61,2,FANCB,reviewed teacher label/alias -> official mouse symbol,Fancb,Fancb,Fancb,ENSMUSG00000047757,MGI:2448558,237211,-0.377967584784096,0.496336186246491,0.993779040229482,FALSE,,"",1,1,1,1,10
Spleen-distal,"Spleen-distal
脾脏（远端）",24,FA,FA,8,62,3,FANCC,reviewed teacher label/alias -> official mouse symbol,Fancc,Fancc,Fancc,ENSMUSG00000021461,MGI:95480,14088,0.705795913391313,0.148145932131144,0.857787011347148,FALSE,,"",1,1,1,1,10
Spleen-distal,"Spleen-distal
脾脏（远端）",24,FA,FA,8,63,4,FANCE,reviewed teacher label/alias -> official mouse symbol,Fance,Fance,Fance,ENSMUSG00000007570,MGI:1920025,72775,0.132311518414291,0.778261176541375,0.999854481060172,FALSE,,"",1,1,1,1,10
Spleen-distal,"Spleen-distal
脾脏（远端）",24,FA,FA,8,64,5,FANCF,reviewed teacher label/alias -> official mouse symbol,Fancf,Fancf,Fancf,ENSMUSG00000092118,MGI:3689889,100040608,-0.650956912585527,0.259143055120169,0.946495096282905,FALSE,,"",1,1,1,1,10
Spleen-distal,"Spleen-distal
脾脏（远端）",24,FA,FA,8,65,6,FANCG,reviewed teacher label/alias -> official mouse symbol,Fancg,Fancg,Fancg,ENSMUSG00000028453,MGI:1926471,60534,-0.266900310787799,0.278625474675123,0.958756730317266,FALSE,,"",1,1,1,1,10
Spleen-distal,"Spleen-distal
脾脏（远端）",24,FA,FA,8,66,7,FANCL,reviewed teacher label/alias -> official mouse symbol,Fancl,Fancl,Fancl,ENSMUSG00000004018,MGI:1914280,67030,-0.242898686324919,0.350438395574716,0.979764305634285,FALSE,,"",1,1,1,1,10
Spleen-distal,"Spleen-distal
脾脏（远端）",24,FA,FA,8,67,8,FANCT,reviewed teacher label/alias -> official mouse symbol,Ube2t,Ube2t,Ube2t,ENSMUSG00000026429,MGI:1914446,67196,-0.43303502246138,0.236499884396572,0.932714646302629,FALSE,,"",1,1,1,1,10
Spleen-distal,"Spleen-distal
脾脏（远端）",24,FA,FA,8,68,9,FANCM,reviewed teacher label/alias -> official mouse symbol,Fancm,Fancm,Fancm,ENSMUSG00000055884,MGI:2442306,104806,-0.279115320271447,0.324156049500379,0.973157564656239,FALSE,,"",1,1,1,1,10
Spleen-distal,"Spleen-distal
脾脏（远端）",24,FA,FA,8,69,10,MHF1,reviewed teacher label/alias -> official mouse symbol,Ciao1,Ciao1,Ciao1,ENSMUSG00000003662,MGI:1346998,26371,0.188388263332014,0.484199201837118,0.993779040229482,FALSE,,"",1,1,1,1,10
Spleen-distal,"Spleen-distal
脾脏（远端）",24,FA,FA,8,70,11,MHF2,reviewed teacher label/alias -> official mouse symbol,Ciao2b,Ciao2b,Ciao2b,ENSMUSG00000031879,MGI:1915773,68523,-0.11159090635198,0.358832664717157,0.982779693374068,FALSE,,"",1,1,1,1,10
Spleen-distal,"Spleen-distal
脾脏（远端）",24,FA,FA,8,71,12,FAAP100,reviewed teacher label/alias -> official mouse symbol,Faap100,Faap100,Faap100,ENSMUSG00000025384,MGI:1919135,71885,-0.277001170170024,0.381588472931465,0.991993990950533,FALSE,,"",1,1,1,1,10
Spleen-distal,"Spleen-distal
脾脏（远端）",24,FA,FA,8,72,13,FAAP20,reviewed teacher label/alias -> official mouse symbol,Faap20,Faap20,Faap20,ENSMUSG00000073684,MGI:1914763,67513,0.0248036571708614,0.866320648081297,1,FALSE,,"",1,1,1,1,10
Spleen-distal,"Spleen-distal
脾脏（远端）",24,FA,FA,8,73,14,FAAP24,reviewed teacher label/alias -> official mouse symbol,Faap24,Faap24,Faap24,ENSMUSG00000030493,MGI:2142208,101831,-0.141213284554274,0.663841305007648,0.997961498241018,FALSE,,"",1,1,1,1,10
Spleen-distal,"Spleen-distal
脾脏（远端）",24,FA,FA,8,74,15,FANCD2,reviewed teacher label/alias -> official mouse symbol,Fancd2,Fancd2,Fancd2,ENSMUSG00000034023,MGI:2448480,211651,-1.25986873173678,0.0540328345063525,0.69917645767452,FALSE,,"",1,1,1,1,10
Spleen-distal,"Spleen-distal
脾脏（远端）",24,FA,FA,8,75,16,FANCI,reviewed teacher label/alias -> official mouse symbol,Fanci,Fanci,Fanci,ENSMUSG00000039187,MGI:2384790,208836,0.352262424836311,0.630347929713057,0.997961498241018,FALSE,,"",1,1,1,1,10
Thymus,"Thymus
胸腺",25,BER,BER,5,30,1,UNG,reviewed teacher label/alias -> official mouse symbol,Ung,Ung,Ung,ENSMUSG00000029591,MGI:109352,22256,-1.02843754559697,0.000705826134415942,0.00998751827706524,TRUE,-1.02843754559697,-1.03,3,4,3,4,23
Thymus,"Thymus
胸腺",25,BER,BER,5,31,2,OGG1,reviewed teacher label/alias -> official mouse symbol,Ogg1,Ogg1,Ogg1,ENSMUSG00000030271,MGI:1097693,18294,-0.413077842167421,0.364065241094145,0.641710850569461,FALSE,,"",3,4,3,4,23
Thymus,"Thymus
胸腺",25,BER,BER,5,32,3,NEIL1,reviewed teacher label/alias -> official mouse symbol,Neil1,Neil1,Neil1,ENSMUSG00000032298,MGI:1920024,72774,-0.498237692418213,0.0542604525015857,0.204996439845203,FALSE,,"",3,4,3,4,23
Thymus,"Thymus
胸腺",25,BER,BER,5,34,5,APE1,reviewed teacher label/alias -> official mouse symbol,Apex1,Apex1,Apex1,ENSMUSG00000035960,MGI:88042,11792,-0.431121261855559,0.00161385633342371,0.0183070994375023,TRUE,-0.431121261855559,-0.43,3,4,3,4,23
Thymus,"Thymus
胸腺",25,BER,BER,5,35,6,PNKP,reviewed teacher label/alias -> official mouse symbol,Pnkp,Pnkp,Pnkp,ENSMUSG00000002963,MGI:1891698,59047,-0.0785423886821655,0.180596984624002,0.432987984278595,FALSE,,"",3,4,3,4,23
Thymus,"Thymus
胸腺",25,BER,BER,5,36,7,FEN1,reviewed teacher label/alias -> official mouse symbol,Fen1,Fen1,Fen1,ENSMUSG00000024742,MGI:102779,14156,-1.26140946984246,1.59091566120788e-13,5.93373206313401e-11,TRUE,-1.26140946984246,-1.26,3,4,3,4,23
Thymus,"Thymus
胸腺",25,NER,NER,6,37,1,XPA,reviewed teacher label/alias -> official mouse symbol,Xpa,Xpa,Xpa,ENSMUSG00000028329,MGI:99135,22590,-0.176473901897603,0.790929226742352,0.919184058233247,FALSE,,"",3,4,3,4,23
Thymus,"Thymus
胸腺",25,NER,NER,6,38,2,XPC,reviewed teacher label/alias -> official mouse symbol,Xpc,Xpc,Xpc,ENSMUSG00000030094,MGI:103557,22591,-0.10336084959978,0.201689032673076,0.461333484886983,FALSE,,"",3,4,3,4,23
Thymus,"Thymus
胸腺",25,NER,NER,6,39,3,RAD23B,reviewed teacher label/alias -> official mouse symbol,Rad23b,Rad23b,Rad23b,ENSMUSG00000028426,MGI:105128,19359,-0.0802400009254438,0.303529382625847,0.584252962892336,FALSE,,"",3,4,3,4,23
Thymus,"Thymus
胸腺",25,NER,NER,6,40,4,CETN2,reviewed teacher label/alias -> official mouse symbol,Cetn2,Cetn2,Cetn2,ENSMUSG00000031347,MGI:1347085,26370,-0.187953208889426,0.0876068035559742,0.278472514393911,FALSE,,"",3,4,3,4,23
Thymus,"Thymus
胸腺",25,NER,NER,6,41,5,CSA,reviewed teacher label/alias -> official mouse symbol,Ercc8,Ercc8,Ercc8,ENSMUSG00000021694,MGI:1919241,71991,-0.244646504026933,0.0842851824356817,0.27187833621563,FALSE,,"",3,4,3,4,23
Thymus,"Thymus
胸腺",25,NER,NER,6,42,6,CSB,reviewed teacher label/alias -> official mouse symbol,Ercc6,Ercc6,Ercc6,ENSMUSG00000054051,MGI:1100494,319955,-0.0266472436607623,0.763200513294814,0.905885444962523,FALSE,,"",3,4,3,4,23
Thymus,"Thymus
胸腺",25,NER,NER,6,43,7,DDB1,reviewed teacher label/alias -> official mouse symbol,Ddb1,Ddb1,Ddb1,ENSMUSG00000024740,MGI:1202384,13194,-0.34868698221396,0.000108495061897987,0.0024145806119166,TRUE,-0.34868698221396,-0.35,3,4,3,4,23
Thymus,"Thymus
胸腺",25,NER,NER,6,44,8,DDB2,reviewed teacher label/alias -> official mouse symbol,Ddb2,Ddb2,Ddb2,ENSMUSG00000002109,MGI:1355314,107986,0.133721308803671,0.708166711799164,0.877418452243415,FALSE,,"",3,4,3,4,23
Thymus,"Thymus
胸腺",25,NER,NER,6,45,9,XPB,reviewed teacher label/alias -> official mouse symbol,Ercc3,Ercc3,Ercc3,ENSMUSG00000024382,MGI:95414,13872,-0.197439796838879,0.0813585437510327,0.266520258084732,FALSE,,"",3,4,3,4,23
Thymus,"Thymus
胸腺",25,NER,NER,6,46,10,XPD,reviewed teacher label/alias -> official mouse symbol,Ercc2,Ercc2,Ercc2,ENSMUSG00000030400,MGI:95413,13871,-0.147107790289802,0.1003305899377,0.302133664659667,FALSE,,"",3,4,3,4,23
Thymus,"Thymus
胸腺",25,NER,NER,6,47,11,p8,reviewed teacher label/alias -> official mouse symbol,Gtf2h5,Gtf2h5,Gtf2h5,ENSMUSG00000034345,MGI:107227,66467,-0.0422014625993814,0.704057845952944,0.874930380740477,FALSE,,"",3,4,3,4,23
Thymus,"Thymus
胸腺",25,NER,NER,6,48,12,p34,reviewed teacher label/alias -> official mouse symbol,Gtf2h3,Gtf2h3,Gtf2h3,ENSMUSG00000029387,MGI:1277143,209357,-0.234115272348092,0.0271909223651635,0.130342115772432,TRUE,-0.234115272348092,-0.23,3,4,3,4,23
Thymus,"Thymus
胸腺",25,NER,NER,6,49,13,p44,reviewed teacher label/alias -> official mouse symbol,Gtf2h2,Gtf2h2,Gtf2h2,ENSMUSG00000021639,MGI:1345669,23894,-0.18531399630515,0.027517259182543,0.131438326263537,TRUE,-0.18531399630515,-0.19,3,4,3,4,23
Thymus,"Thymus
胸腺",25,NER,NER,6,50,14,p52,reviewed teacher label/alias -> official mouse symbol,Gtf2h4,Gtf2h4,Gtf2h4,ENSMUSG00000001524,MGI:1338799,14885,-0.315968994207458,1.37831872583267e-05,0.000463285698106426,TRUE,-0.315968994207458,-0.32,3,4,3,4,23
Thymus,"Thymus
胸腺",25,NER,NER,6,51,15,p62,reviewed teacher label/alias -> official mouse symbol,Gtf2h1,Gtf2h1,Gtf2h1,ENSMUSG00000006599,MGI:1277216,14884,-0.13403235199655,0.276626984697422,0.554502193452736,FALSE,,"",3,4,3,4,23
Thymus,"Thymus
胸腺",25,NER,NER,6,52,16,ERCC1,reviewed teacher label/alias -> official mouse symbol,Ercc1,Ercc1,Ercc1,ENSMUSG00000003549,MGI:95412,13870,0.147149013538063,0.832838896991308,0.937253739813677,FALSE,,"",3,4,3,4,23
Thymus,"Thymus
胸腺",25,NER,NER,6,53,17,XPF,reviewed teacher label/alias -> official mouse symbol,Ercc4,Ercc4,Ercc4,ENSMUSG00000022545,MGI:1354163,50505,-0.0729339200125239,0.60984294083043,0.821860197350817,FALSE,,"",3,4,3,4,23
Thymus,"Thymus
胸腺",25,NER,NER,6,54,18,XPG,reviewed teacher label/alias -> official mouse symbol,Ercc5,Ercc5,Ercc5,ENSMUSG00000026048,MGI:103582,22592,-0.127685683999427,0.350250217347191,0.629876610806145,FALSE,,"",3,4,3,4,23
Thymus,"Thymus
胸腺",25,MMR,MMR,7,55,1,MSH1,teacher label corrected to mammalian MLH1; no mouse Msh1 record,Mlh1,Mlh1,Mlh1,ENSMUSG00000032498,MGI:101938,17350,-0.4078302149603,0.109198185373517,0.319005190720046,FALSE,,"",3,4,3,4,23
Thymus,"Thymus
胸腺",25,MMR,MMR,7,56,2,MSH2,reviewed teacher label/alias -> official mouse symbol,Msh2,Msh2,Msh2,ENSMUSG00000024151,MGI:101816,17685,-0.378307586242634,6.83015785606923e-05,0.00169152957400268,TRUE,-0.378307586242634,-0.38,3,4,3,4,23
Thymus,"Thymus
胸腺",25,MMR,MMR,7,57,3,MSH3,reviewed teacher label/alias -> official mouse symbol,Msh3,Msh3,Msh3,ENSMUSG00000014850,MGI:109519,17686,-0.0843294961786356,0.222459930200622,0.490086255281857,FALSE,,"",3,4,3,4,23
Thymus,"Thymus
胸腺",25,MMR,MMR,7,58,4,MSH6,reviewed teacher label/alias -> official mouse symbol,Msh6,Msh6,Msh6,ENSMUSG00000005370,MGI:1343961,17688,-0.395605565541027,1.90770727552184e-06,9.25656647779461e-05,TRUE,-0.395605565541027,-0.40,3,4,3,4,23
Thymus,"Thymus
胸腺",25,MMR,MMR,7,59,5,PMS2,reviewed teacher label/alias -> official mouse symbol,Pms2,Pms2,Pms2,ENSMUSG00000079109,MGI:104288,18861,-0.165999968507509,0.0330663056336652,0.148395712308115,TRUE,-0.165999968507509,-0.17,3,4,3,4,23
Thymus,"Thymus
胸腺",25,FA,FA,8,60,1,FANCA,reviewed teacher label/alias -> official mouse symbol,Fanca,Fanca,Fanca,ENSMUSG00000032815,MGI:1341823,14087,-0.507465048830341,0.00012358116211269,0.00267906305008582,TRUE,-0.507465048830341,-0.51,3,4,3,4,23
Thymus,"Thymus
胸腺",25,FA,FA,8,61,2,FANCB,reviewed teacher label/alias -> official mouse symbol,Fancb,Fancb,Fancb,ENSMUSG00000047757,MGI:2448558,237211,-0.585341230387861,0.0102408922677528,0.067004548172354,TRUE,-0.585341230387861,-0.59,3,4,3,4,23
Thymus,"Thymus
胸腺",25,FA,FA,8,62,3,FANCC,reviewed teacher label/alias -> official mouse symbol,Fancc,Fancc,Fancc,ENSMUSG00000021461,MGI:95480,14088,-0.187080009668964,0.0353633896578537,0.154931284126546,TRUE,-0.187080009668964,-0.19,3,4,3,4,23
Thymus,"Thymus
胸腺",25,FA,FA,8,63,4,FANCE,reviewed teacher label/alias -> official mouse symbol,Fance,Fance,Fance,ENSMUSG00000007570,MGI:1920025,72775,-0.059507330384188,0.903181464192697,0.967801612565362,FALSE,,"",3,4,3,4,23
Thymus,"Thymus
胸腺",25,FA,FA,8,64,5,FANCF,reviewed teacher label/alias -> official mouse symbol,Fancf,Fancf,Fancf,ENSMUSG00000092118,MGI:3689889,100040608,-0.380097020679157,0.0518981648041635,0.199076443620801,FALSE,,"",3,4,3,4,23
Thymus,"Thymus
胸腺",25,FA,FA,8,65,6,FANCG,reviewed teacher label/alias -> official mouse symbol,Fancg,Fancg,Fancg,ENSMUSG00000028453,MGI:1926471,60534,-0.250138319135758,0.504602085095257,0.755978279027791,FALSE,,"",3,4,3,4,23
Thymus,"Thymus
胸腺",25,FA,FA,8,66,7,FANCL,reviewed teacher label/alias -> official mouse symbol,Fancl,Fancl,Fancl,ENSMUSG00000004018,MGI:1914280,67030,-0.358554646227063,0.0207443322654701,0.108881365537836,TRUE,-0.358554646227063,-0.36,3,4,3,4,23
Thymus,"Thymus
胸腺",25,FA,FA,8,67,8,FANCT,reviewed teacher label/alias -> official mouse symbol,Ube2t,Ube2t,Ube2t,ENSMUSG00000026429,MGI:1914446,67196,-1.05098656453092,1.37811275518333e-09,1.85487985053088e-07,TRUE,-1.05098656453092,-1.05,3,4,3,4,23
Thymus,"Thymus
胸腺",25,FA,FA,8,68,9,FANCM,reviewed teacher label/alias -> official mouse symbol,Fancm,Fancm,Fancm,ENSMUSG00000055884,MGI:2442306,104806,-0.28184316275956,0.0088242796431513,0.0604766935826953,TRUE,-0.28184316275956,-0.28,3,4,3,4,23
Thymus,"Thymus
胸腺",25,FA,FA,8,69,10,MHF1,reviewed teacher label/alias -> official mouse symbol,Ciao1,Ciao1,Ciao1,ENSMUSG00000003662,MGI:1346998,26371,-0.157249611593429,0.0422003840025055,0.174325765621239,TRUE,-0.157249611593429,-0.16,3,4,3,4,23
Thymus,"Thymus
胸腺",25,FA,FA,8,70,11,MHF2,reviewed teacher label/alias -> official mouse symbol,Ciao2b,Ciao2b,Ciao2b,ENSMUSG00000031879,MGI:1915773,68523,-0.231840959449329,0.0679299437696164,0.23716107694553,FALSE,,"",3,4,3,4,23
Thymus,"Thymus
胸腺",25,FA,FA,8,71,12,FAAP100,reviewed teacher label/alias -> official mouse symbol,Faap100,Faap100,Faap100,ENSMUSG00000025384,MGI:1919135,71885,-0.0479324030830576,0.958276209071688,0.990539186399718,FALSE,,"",3,4,3,4,23
Thymus,"Thymus
胸腺",25,FA,FA,8,72,13,FAAP20,reviewed teacher label/alias -> official mouse symbol,Faap20,Faap20,Faap20,ENSMUSG00000073684,MGI:1914763,67513,0.00397101663676835,0.463342125659841,0.725454288086775,FALSE,,"",3,4,3,4,23
Thymus,"Thymus
胸腺",25,FA,FA,8,73,14,FAAP24,reviewed teacher label/alias -> official mouse symbol,Faap24,Faap24,Faap24,ENSMUSG00000030493,MGI:2142208,101831,-0.416090472073033,0.0154058992055246,0.0888285382204182,TRUE,-0.416090472073033,-0.42,3,4,3,4,23
Thymus,"Thymus
胸腺",25,FA,FA,8,74,15,FANCD2,reviewed teacher label/alias -> official mouse symbol,Fancd2,Fancd2,Fancd2,ENSMUSG00000034023,MGI:2448480,211651,-1.292047164287,2.98302173290948e-09,3.66450015022535e-07,TRUE,-1.292047164287,-1.29,3,4,3,4,23
Thymus,"Thymus
胸腺",25,FA,FA,8,75,16,FANCI,reviewed teacher label/alias -> official mouse symbol,Fanci,Fanci,Fanci,ENSMUSG00000039187,MGI:2384790,208836,-0.505962195747077,0.000628379760826655,0.00917413912620007,TRUE,-0.505962195747077,-0.51,3,4,3,4,23
Tibialis anterior,"Tibialis anterior
胫骨前肌",26,BER,BER,5,30,1,UNG,reviewed teacher label/alias -> official mouse symbol,Ung,Ung,Ung,ENSMUSG00000029591,MGI:109352,22256,-0.626859623681827,0.000554903734365902,0.0130169676009963,TRUE,-0.626859623681827,-0.63,1,1,1,1,9
Tibialis anterior,"Tibialis anterior
胫骨前肌",26,BER,BER,5,31,2,OGG1,reviewed teacher label/alias -> official mouse symbol,Ogg1,Ogg1,Ogg1,ENSMUSG00000030271,MGI:1097693,18294,0.430072993951813,0.00309552431181516,0.0470934158902089,TRUE,0.430072993951813,+0.43,1,1,1,1,9
Tibialis anterior,"Tibialis anterior
胫骨前肌",26,BER,BER,5,32,3,NEIL1,reviewed teacher label/alias -> official mouse symbol,Neil1,Neil1,Neil1,ENSMUSG00000032298,MGI:1920024,72774,-0.169692912875635,0.0456800584038649,0.287784367944349,TRUE,-0.169692912875635,-0.17,1,1,1,1,9
Tibialis anterior,"Tibialis anterior
胫骨前肌",26,BER,BER,5,34,5,APE1,reviewed teacher label/alias -> official mouse symbol,Apex1,Apex1,Apex1,ENSMUSG00000035960,MGI:88042,11792,0.0695106247832128,0.442727205259927,0.847749987080625,FALSE,,"",1,1,1,1,9
Tibialis anterior,"Tibialis anterior
胫骨前肌",26,BER,BER,5,35,6,PNKP,reviewed teacher label/alias -> official mouse symbol,Pnkp,Pnkp,Pnkp,ENSMUSG00000002963,MGI:1891698,59047,0.374428026698058,0.00120294356922541,0.0231423429508126,TRUE,0.374428026698058,+0.37,1,1,1,1,9
Tibialis anterior,"Tibialis anterior
胫骨前肌",26,BER,BER,5,36,7,FEN1,reviewed teacher label/alias -> official mouse symbol,Fen1,Fen1,Fen1,ENSMUSG00000024742,MGI:102779,14156,0.279236272842196,0.000519243964667832,0.0123859394458535,TRUE,0.279236272842196,+0.28,1,1,1,1,9
Tibialis anterior,"Tibialis anterior
胫骨前肌",26,NER,NER,6,37,1,XPA,reviewed teacher label/alias -> official mouse symbol,Xpa,Xpa,Xpa,ENSMUSG00000028329,MGI:99135,22590,0.445502004274017,2.82304682830177e-05,0.00124527188689665,TRUE,0.445502004274017,+0.45,1,1,1,1,9
Tibialis anterior,"Tibialis anterior
胫骨前肌",26,NER,NER,6,38,2,XPC,reviewed teacher label/alias -> official mouse symbol,Xpc,Xpc,Xpc,ENSMUSG00000030094,MGI:103557,22591,0.38289181047046,3.22145326231958e-09,8.11806222104534e-07,TRUE,0.38289181047046,+0.38,1,1,1,1,9
Tibialis anterior,"Tibialis anterior
胫骨前肌",26,NER,NER,6,39,3,RAD23B,reviewed teacher label/alias -> official mouse symbol,Rad23b,Rad23b,Rad23b,ENSMUSG00000028426,MGI:105128,19359,0.185682425915947,0.0482295380196076,0.297392593949777,TRUE,0.185682425915947,+0.19,1,1,1,1,9
Tibialis anterior,"Tibialis anterior
胫骨前肌",26,NER,NER,6,40,4,CETN2,reviewed teacher label/alias -> official mouse symbol,Cetn2,Cetn2,Cetn2,ENSMUSG00000031347,MGI:1347085,26370,-0.0207947040529412,0.735574913958439,0.974176146531091,FALSE,,"",1,1,1,1,9
Tibialis anterior,"Tibialis anterior
胫骨前肌",26,NER,NER,6,41,5,CSA,reviewed teacher label/alias -> official mouse symbol,Ercc8,Ercc8,Ercc8,ENSMUSG00000021694,MGI:1919241,71991,-0.169719317420706,0.00642428691284224,0.0781749215760864,TRUE,-0.169719317420706,-0.17,1,1,1,1,9
Tibialis anterior,"Tibialis anterior
胫骨前肌",26,NER,NER,6,42,6,CSB,reviewed teacher label/alias -> official mouse symbol,Ercc6,Ercc6,Ercc6,ENSMUSG00000054051,MGI:1100494,319955,-0.0563470212369777,0.596373864009118,0.930178776108544,FALSE,,"",1,1,1,1,9
Tibialis anterior,"Tibialis anterior
胫骨前肌",26,NER,NER,6,43,7,DDB1,reviewed teacher label/alias -> official mouse symbol,Ddb1,Ddb1,Ddb1,ENSMUSG00000024740,MGI:1202384,13194,0.180845007923517,0.125254726286958,0.501275240603054,FALSE,,"",1,1,1,1,9
Tibialis anterior,"Tibialis anterior
胫骨前肌",26,NER,NER,6,44,8,DDB2,reviewed teacher label/alias -> official mouse symbol,Ddb2,Ddb2,Ddb2,ENSMUSG00000002109,MGI:1355314,107986,0.350200505284554,0.088950241343193,0.417291193041996,FALSE,,"",1,1,1,1,9
Tibialis anterior,"Tibialis anterior
胫骨前肌",26,NER,NER,6,45,9,XPB,reviewed teacher label/alias -> official mouse symbol,Ercc3,Ercc3,Ercc3,ENSMUSG00000024382,MGI:95414,13872,0.160635351799242,0.126290871488059,0.503788849071929,FALSE,,"",1,1,1,1,9
Tibialis anterior,"Tibialis anterior
胫骨前肌",26,NER,NER,6,46,10,XPD,reviewed teacher label/alias -> official mouse symbol,Ercc2,Ercc2,Ercc2,ENSMUSG00000030400,MGI:95413,13871,0.173879707581338,0.163898772111361,0.572377711370146,FALSE,,"",1,1,1,1,9
Tibialis anterior,"Tibialis anterior
胫骨前肌",26,NER,NER,6,47,11,p8,reviewed teacher label/alias -> official mouse symbol,Gtf2h5,Gtf2h5,Gtf2h5,ENSMUSG00000034345,MGI:107227,66467,0.0181632233396169,0.831636569850313,0.993295360934082,FALSE,,"",1,1,1,1,9
