analysis_tissue,pathway_1_key,pathway_2_key,fisher_z,z_capped
Bone marrow,translation_GO0006412,mitochondrion_GO0005739,1.7631802623080806,False
Cecum,translation_GO0006412,mitochondrion_GO0005739,0.0,False
Cerebellum,translation_GO0006412,mitochondrion_GO0005739,1.8317808230648227,False
Dorsal skin,translation_GO0006412,mitochondrion_GO0005739,0.8494222500748425,False
Extensor digitorum longus,translation_GO0006412,mitochondrion_GO0005739,0.69874634321496,False
Eye,translation_GO0006412,mitochondrion_GO0005739,1.3074798890180992,False
Femoral lateral skin,translation_GO0006412,mitochondrion_GO0005739,1.8317808230648227,False
Gastrocnemius,translation_GO0006412,mitochondrion_GO0005739,0.6931471805599453,False
Heart / Heart right ventricle,translation_GO0006412,mitochondrion_GO0005739,0.8853530300151113,False
Kidney,translation_GO0006412,mitochondrion_GO0005739,1.3294701252075594,False
Left lobe of the liver,translation_GO0006412,mitochondrion_GO0005739,0.6029289095108537,False
Liver,translation_GO0006412,mitochondrion_GO0005739,0.7014118315355505,False
Lung,translation_GO0006412,mitochondrion_GO0005739,1.489847637322087,False
Mammary gland,translation_GO0006412,mitochondrion_GO0005739,1.3195286648076294,False
Optic nerve,translation_GO0006412,mitochondrion_GO0005739,1.0986122886681098,False
Quadriceps femoris,translation_GO0006412,mitochondrion_GO0005739,0.9359010884507956,False
Retina,translation_GO0006412,mitochondrion_GO0005739,0.4992644150555636,False
Soleus,translation_GO0006412,mitochondrion_GO0005739,-0.6577789050140562,False
Spleen,translation_GO0006412,mitochondrion_GO0005739,0.8047189562170501,False
Spleen-distal,translation_GO0006412,mitochondrion_GO0005739,1.151292546497023,False
Thymus,translation_GO0006412,mitochondrion_GO0005739,0.7825190482829807,False
Tibialis anterior,translation_GO0006412,mitochondrion_GO0005739,-0.0166682101337959,False
Adrenal gland,translation_GO0006412,mechanosensation_GO0050954,0.27721944987794445,False
Bone marrow,translation_GO0006412,mechanosensation_GO0050954,0.028579206919974304,False
Cecum,translation_GO0006412,mechanosensation_GO0050954,0.8673005276940532,False
Cerebellum,translation_GO0006412,mechanosensation_GO0050954,0.42364893019360184,False
Dorsal skin,translation_GO0006412,mechanosensation_GO0050954,0.9647426346939565,False
Extensor digitorum longus,translation_GO0006412,mechanosensation_GO0050954,-0.833110862142139,False
Eye,translation_GO0006412,mechanosensation_GO0050954,-0.27001238922912646,False
Femoral lateral skin,translation_GO0006412,mechanosensation_GO0050954,0.1511404359364668,False
Gastrocnemius,translation_GO0006412,mechanosensation_GO0050954,0.34657359027997264,False
Heart / Heart right ventricle,translation_GO0006412,mechanosensation_GO0050954,-0.7123066127110135,False
Kidney,translation_GO0006412,mechanosensation_GO0050954,0.18894105733818775,False
Left lobe of the liver,translation_GO0006412,mechanosensation_GO0050954,0.15247507504193053,False
Liver,translation_GO0006412,mechanosensation_GO0050954,0.0738179994030323,False
Lung,translation_GO0006412,mechanosensation_GO0050954,-0.068237584334268,False
Mammary gland,translation_GO0006412,mechanosensation_GO0050954,-0.430884946497869,False
Optic nerve,translation_GO0006412,mechanosensation_GO0050954,-5.0,True
Quadriceps femoris,translation_GO0006412,mechanosensation_GO0050954,-0.06676569631226131,False
Retina,translation_GO0006412,mechanosensation_GO0050954,-0.02381402449462731,False
Soleus,translation_GO0006412,mechanosensation_GO0050954,-0.408263100860225,False
Spleen,translation_GO0006412,mechanosensation_GO0050954,-0.16823611831060645,False
Spleen-distal,translation_GO0006412,mechanosensation_GO0050954,1.3704200119626004,False
Thymus,translation_GO0006412,mechanosensation_GO0050954,0.6189481668910412,False
Tibialis anterior,translation_GO0006412,mechanosensation_GO0050954,0.05004172927849127,False
Adrenal gland,translation_GO0006412,cytoskeleton_GO0005856,0.7426926318820607,False
Bone marrow,translation_GO0006412,cytoskeleton_GO0005856,0.6931471805599453,False
Cecum,translation_GO0006412,cytoskeleton_GO0005856,0.5493061443340549,False
Cerebellum,translation_GO0006412,cytoskeleton_GO0005856,1.0539397385001847,False
Dorsal skin,translation_GO0006412,cytoskeleton_GO0005856,1.707773079137936,False
Extensor digitorum longus,translation_GO0006412,cytoskeleton_GO0005856,-0.4364701455002706,False
Eye,translation_GO0006412,cytoskeleton_GO0005856,0.7832102636752047,False
Femoral lateral skin,translation_GO0006412,cytoskeleton_GO0005856,1.1467263047153866,False
Gastrocnemius,translation_GO0006412,cytoskeleton_GO0005856,0.4454864619449326,False
Heart / Heart right ventricle,translation_GO0006412,cytoskeleton_GO0005856,-0.430884946497869,False
Kidney,translation_GO0006412,cytoskeleton_GO0005856,0.2565675468073266,False
Left lobe of the liver,translation_GO0006412,cytoskeleton_GO0005856,0.029573836251347373,False
Liver,translation_GO0006412,cytoskeleton_GO0005856,-0.07558219369742453,False
Lung,translation_GO0006412,cytoskeleton_GO0005856,-0.2819677245399696,False
Mammary gland,translation_GO0006412,cytoskeleton_GO0005856,0.006060680266172405,False
Optic nerve,translation_GO0006412,cytoskeleton_GO0005856,0.30951960420311175,False
Quadriceps femoris,translation_GO0006412,cytoskeleton_GO0005856,-0.06676569631226131,False
Retina,translation_GO0006412,cytoskeleton_GO0005856,0.15007886441242788,False
Soleus,translation_GO0006412,cytoskeleton_GO0005856,0.5779252602615133,False
Spleen,translation_GO0006412,cytoskeleton_GO0005856,0.34657359027997264,False
Spleen-distal,translation_GO0006412,cytoskeleton_GO0005856,1.0195838212709478,False
Thymus,translation_GO0006412,cytoskeleton_GO0005856,0.7259044841152585,False
Tibialis anterior,translation_GO0006412,cytoskeleton_GO0005856,0.06676569631226131,False
Adrenal gland,translation_GO0006412,cell_death_GO0008219,0.7800706454614366,False
Bone marrow,translation_GO0006412,cell_death_GO0008219,0.6931471805599453,False
Cecum,translation_GO0006412,cell_death_GO0008219,5.0,True
Cerebellum,translation_GO0006412,cell_death_GO0008219,1.3195286648076294,False
Dorsal skin,translation_GO0006412,cell_death_GO0008219,1.0538917598410553,False
Extensor digitorum longus,translation_GO0006412,cell_death_GO0008219,0.11478722082225008,False
Eye,translation_GO0006412,cell_death_GO0008219,0.8496930745485199,False
Femoral lateral skin,translation_GO0006412,cell_death_GO0008219,1.0539397385001847,False
Gastrocnemius,translation_GO0006412,cell_death_GO0008219,0.5697171415941824,False
Heart / Heart right ventricle,translation_GO0006412,cell_death_GO0008219,-0.31953997964483477,False
Kidney,translation_GO0006412,cell_death_GO0008219,0.37319377030359796,False
Left lobe of the liver,translation_GO0006412,cell_death_GO0008219,0.2300617603230142,False
Liver,translation_GO0006412,cell_death_GO0008219,0.11808974273621207,False
Lung,translation_GO0006412,cell_death_GO0008219,0.3010877011771093,False
Mammary gland,translation_GO0006412,cell_death_GO0008219,0.31953997964483477,False
Optic nerve,translation_GO0006412,cell_death_GO0008219,0.8673005276940532,False
Quadriceps femoris,translation_GO0006412,cell_death_GO0008219,-0.0166682101337959,False
Retina,translation_GO0006412,cell_death_GO0008219,0.17200616444725042,False
Soleus,translation_GO0006412,cell_death_GO0008219,0.7702225204735745,False
Spleen,translation_GO0006412,cell_death_GO0008219,0.571781838265188,False
Spleen-distal,translation_GO0006412,cell_death_GO0008219,1.0195838212709478,False
Thymus,translation_GO0006412,cell_death_GO0008219,0.768823918163044,False
Tibialis anterior,translation_GO0006412,cell_death_GO0008219,0.3845665437689337,False
Adrenal gland,mitochondrion_GO0005739,mechanosensation_GO0050954,0.4315231086776714,False
Bone marrow,mitochondrion_GO0005739,mechanosensation_GO0050954,-0.08592512846332961,False
Cecum,mitochondrion_GO0005739,mechanosensation_GO0050954,0.30951960420311175,False
Cerebellum,mitochondrion_GO0005739,mechanosensation_GO0050954,0.40396134757618674,False
Dorsal skin,mitochondrion_GO0005739,mechanosensation_GO0050954,1.1521496545800578,False
Extensor digitorum longus,mitochondrion_GO0005739,mechanosensation_GO0050954,-0.20645557944612145,False
Eye,mitochondrion_GO0005739,mechanosensation_GO0050954,-0.3499865728151726,False
Femoral lateral skin,mitochondrion_GO0005739,mechanosensation_GO0050954,0.0,False
Gastrocnemius,mitochondrion_GO0005739,mechanosensation_GO0050954,0.638146732952781,False
Heart / Heart right ventricle,mitochondrion_GO0005739,mechanosensation_GO0050954,-0.7520386983881371,False
Kidney,mitochondrion_GO0005739,mechanosensation_GO0050954,0.25710665216479045,False
Left lobe of the liver,mitochondrion_GO0005739,mechanosensation_GO0050954,0.26797453328642024,False
Liver,mitochondrion_GO0005739,mechanosensation_GO0050954,0.1808950223027514,False
Lung,mitochondrion_GO0005739,mechanosensation_GO0050954,0.09035497644980654,False
Mammary gland,mitochondrion_GO0005739,mechanosensation_GO0050954,-0.6931471805599453,False
Optic nerve,mitochondrion_GO0005739,mechanosensation_GO0050954,-1.0986122886681098,False
Quadriceps femoris,mitochondrion_GO0005739,mechanosensation_GO0050954,0.05004172927849127,False
Retina,mitochondrion_GO0005739,mechanosensation_GO0050954,0.5807344291729666,False
Soleus,mitochondrion_GO0005739,mechanosensation_GO0050954,0.21912746546557765,False
Spleen,mitochondrion_GO0005739,mechanosensation_GO0050954,-0.10033534773107558,False
Spleen-distal,mitochondrion_GO0005739,mechanosensation_GO0050954,1.050030414441286,False
Thymus,mitochondrion_GO0005739,mechanosensation_GO0050954,0.4633447195475268,False
Tibialis anterior,mitochondrion_GO0005739,mechanosensation_GO0050954,1.0121908822484043,False
Adrenal gland,mitochondrion_GO0005739,cytoskeleton_GO0005856,0.5020607226235937,False
Bone marrow,mitochondrion_GO0005739,cytoskeleton_GO0005856,0.5304359803426314,False
Cecum,mitochondrion_GO0005739,cytoskeleton_GO0005856,-0.5493061443340549,False
Cerebellum,mitochondrion_GO0005739,cytoskeleton_GO0005856,1.1467263047153866,False
Dorsal skin,mitochondrion_GO0005739,cytoskeleton_GO0005856,0.7243187458470131,False
Extensor digitorum longus,mitochondrion_GO0005739,cytoskeleton_GO0005856,0.014286686222028017,False
Eye,mitochondrion_GO0005739,cytoskeleton_GO0005856,0.46773032399093756,False
Femoral lateral skin,mitochondrion_GO0005739,cytoskeleton_GO0005856,0.9359010884507956,False
Gastrocnemius,mitochondrion_GO0005739,cytoskeleton_GO0005856,0.9101664208360555,False
Heart / Heart right ventricle,mitochondrion_GO0005739,cytoskeleton_GO0005856,-0.5863601304109157,False
Kidney,mitochondrion_GO0005739,cytoskeleton_GO0005856,0.28902913197952174,False
Left lobe of the liver,mitochondrion_GO0005739,cytoskeleton_GO0005856,0.3384433298440825,False
Liver,mitochondrion_GO0005739,cytoskeleton_GO0005856,0.08264377992023246,False
Lung,mitochondrion_GO0005739,cytoskeleton_GO0005856,-0.1573293300749915,False
Mammary gland,mitochondrion_GO0005739,cytoskeleton_GO0005856,-0.30619291195774345,False
Optic nerve,mitochondrion_GO0005739,cytoskeleton_GO0005856,0.2027325540540822,False
Quadriceps femoris,mitochondrion_GO0005739,cytoskeleton_GO0005856,0.2732718531840349,False
Retina,mitochondrion_GO0005739,cytoskeleton_GO0005856,0.7873384952505617,False
Soleus,mitochondrion_GO0005739,cytoskeleton_GO0005856,-0.6860821946784524,False
Spleen,mitochondrion_GO0005739,cytoskeleton_GO0005856,0.3845665437689337,False
Spleen-distal,mitochondrion_GO0005739,cytoskeleton_GO0005856,1.4263157149566588,False
Thymus,mitochondrion_GO0005739,cytoskeleton_GO0005856,0.41918671175646605,False
Tibialis anterior,mitochondrion_GO0005739,cytoskeleton_GO0005856,0.2913026530800607,False
Adrenal gland,mitochondrion_GO0005739,cell_death_GO0008219,0.6863071286079052,False
Bone marrow,mitochondrion_GO0005739,cell_death_GO0008219,0.5304359803426314,False
Cecum,mitochondrion_GO0005739,cell_death_GO0008219,0.0,False
Cerebellum,mitochondrion_GO0005739,cell_death_GO0008219,1.1989476363991853,False
Dorsal skin,mitochondrion_GO0005739,cell_death_GO0008219,1.2742670482570446,False
Extensor digitorum longus,mitochondrion_GO0005739,cell_death_GO0008219,0.32133582957484236,False
Eye,mitochondrion_GO0005739,cell_death_GO0008219,0.5493061443340549,False
Femoral lateral skin,mitochondrion_GO0005739,cell_death_GO0008219,0.9359010884507956,False
Gastrocnemius,mitochondrion_GO0005739,cell_death_GO0008219,0.8613832988705519,False
Heart / Heart right ventricle,mitochondrion_GO0005739,cell_death_GO0008219,-0.49041462650586315,False
Kidney,mitochondrion_GO0005739,cell_death_GO0008219,0.3853169628937272,False
Left lobe of the liver,mitochondrion_GO0005739,cell_death_GO0008219,-0.07317379986977164,False
Liver,mitochondrion_GO0005739,cell_death_GO0008219,0.07558219369742453,False
Lung,mitochondrion_GO0005739,cell_death_GO0008219,0.31556855288786645,False
Mammary gland,mitochondrion_GO0005739,cell_death_GO0008219,0.10339720665634014,False
Optic nerve,mitochondrion_GO0005739,cell_death_GO0008219,1.0986122886681098,False
Quadriceps femoris,mitochondrion_GO0005739,cell_death_GO0008219,0.2732718531840349,False
Retina,mitochondrion_GO0005739,cell_death_GO0008219,0.9835039890099745,False
Soleus,mitochondrion_GO0005739,cell_death_GO0008219,-0.5779252602615133,False
Spleen,mitochondrion_GO0005739,cell_death_GO0008219,0.6675005333661701,False
Spleen-distal,mitochondrion_GO0005739,cell_death_GO0008219,1.3704200119626004,False
Thymus,mitochondrion_GO0005739,cell_death_GO0008219,0.6805813951079708,False
Tibialis anterior,mitochondrion_GO0005739,cell_death_GO0008219,0.2377118483575374,False
Adrenal gland,mechanosensation_GO0050954,cytoskeleton_GO0005856,0.6661135699248075,False
Bone marrow,mechanosensation_GO0050954,cytoskeleton_GO0005856,0.6931471805599453,False
Cecum,mechanosensation_GO0050954,cytoskeleton_GO0005856,0.6931471805599453,False
Cerebellum,mechanosensation_GO0050954,cytoskeleton_GO0005856,0.9729550745276566,False
Dorsal skin,mechanosensation_GO0050954,cytoskeleton_GO0005856,1.011561555544806,False
Extensor digitorum longus,mechanosensation_GO0050954,cytoskeleton_GO0005856,1.1722746460465387,False
Eye,mechanosensation_GO0050954,cytoskeleton_GO0005856,0.41287265100073467,False
Femoral lateral skin,mechanosensation_GO0050954,cytoskeleton_GO0005856,0.6675005333661701,False
Gastrocnemius,mechanosensation_GO0050954,cytoskeleton_GO0005856,1.189111253599833,False
Heart / Heart right ventricle,mechanosensation_GO0050954,cytoskeleton_GO0005856,0.5372573685445247,False
Kidney,mechanosensation_GO0050954,cytoskeleton_GO0005856,1.472599356648025,False
Left lobe of the liver,mechanosensation_GO0050954,cytoskeleton_GO0005856,1.0498271045535579,False
Liver,mechanosensation_GO0050954,cytoskeleton_GO0005856,1.6317880018930537,False
Lung,mechanosensation_GO0050954,cytoskeleton_GO0005856,1.197750031036208,False
Mammary gland,mechanosensation_GO0050954,cytoskeleton_GO0005856,0.6560931944830845,False
Optic nerve,mechanosensation_GO0050954,cytoskeleton_GO0005856,-0.30951960420311175,False
Quadriceps femoris,mechanosensation_GO0050954,cytoskeleton_GO0005856,0.1854297894653444,False
Retina,mechanosensation_GO0050954,cytoskeleton_GO0005856,1.041267961347292,False
Soleus,mechanosensation_GO0050954,cytoskeleton_GO0005856,0.12343003896576289,False
Spleen,mechanosensation_GO0050954,cytoskeleton_GO0005856,0.6931471805599453,False
Spleen-distal,mechanosensation_GO0050954,cytoskeleton_GO0005856,1.2294655816923699,False
Thymus,mechanosensation_GO0050954,cytoskeleton_GO0005856,1.151292546497023,False
Tibialis anterior,mechanosensation_GO0050954,cytoskeleton_GO0005856,0.36544375427139614,False
Adrenal gland,mechanosensation_GO0050954,cell_death_GO0008219,0.8113415695920604,False
Bone marrow,mechanosensation_GO0050954,cell_death_GO0008219,0.6931471805599453,False
Cecum,mechanosensation_GO0050954,cell_death_GO0008219,0.8673005276940532,False
Cerebellum,mechanosensation_GO0050954,cell_death_GO0008219,0.9729550745276566,False
Dorsal skin,mechanosensation_GO0050954,cell_death_GO0008219,1.6762200558442724,False
Extensor digitorum longus,mechanosensation_GO0050954,cell_death_GO0008219,0.5351207957694472,False
Eye,mechanosensation_GO0050954,cell_death_GO0008219,0.43451892351180477,False
Femoral lateral skin,mechanosensation_GO0050954,cell_death_GO0008219,0.05004172927849127,False
Gastrocnemius,mechanosensation_GO0050954,cell_death_GO0008219,0.9626454309262888,False
Heart / Heart right ventricle,mechanosensation_GO0050954,cell_death_GO0008219,0.521410464519847,False
Kidney,mechanosensation_GO0050954,cell_death_GO0008219,1.3504958546568784,False
Left lobe of the liver,mechanosensation_GO0050954,cell_death_GO0008219,0.7335253586759075,False
Liver,mechanosensation_GO0050954,cell_death_GO0008219,1.4364580505424116,False
