sample_column,sample_name_normalized,mouse_id,sample_status,isa_spaceflight_raw,isa_status_matches_analysis,sample_is_technical_replicate,Group,analysis_unit_id,accession,input_relative_path,mission_cluster,mission_source,api_mission_names,source_space_mission_raw,launch_mission_raw,launch_mission_conflict,sex,sex_raw,age_value_raw,age_unit_raw,age_raw,age_label,age_order_weeks,age_is_range,age_source_field,organism_raw,source_material_type,metadata_match_method,isa_source_table,metadata_zip_filename,metadata_zip_sha256,euthanasia_after_landing_days,euthanasia_timing_category,euthanasia_scope
RR23_SPL_FLT_F1,RR23_SPL_FLT_F1,RR-23_F1,Flight,Space Flight,TRUE,FALSE,Spleen,OSD-506,OSD-506,02_processed_data/osdr_processed/OSD-506/GLDS-506_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-21,OSDR dataset API: single mission,SpaceX-21,,,FALSE,Male,Male,16-17,week,16-17 {week},16–17 wk,16.5,TRUE,Characteristics[Age at Launch],Mus musculus,Spleen,exact ISA Sample Name,s_OSD-506.txt,OSD-506_metadata_GLDS-506-ISA.zip,0b704decb37c25c5c9909069783c658ee5abf1dd336cd889cc1616e21b41f2b1,1,post_landing_date_derived,flight (HGC/VGC are controls)
RR23_SPL_FLT_F2,RR23_SPL_FLT_F2,RR-23_F2,Flight,Space Flight,TRUE,FALSE,Spleen,OSD-506,OSD-506,02_processed_data/osdr_processed/OSD-506/GLDS-506_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-21,OSDR dataset API: single mission,SpaceX-21,,,FALSE,Male,Male,16-17,week,16-17 {week},16–17 wk,16.5,TRUE,Characteristics[Age at Launch],Mus musculus,Spleen,exact ISA Sample Name,s_OSD-506.txt,OSD-506_metadata_GLDS-506-ISA.zip,0b704decb37c25c5c9909069783c658ee5abf1dd336cd889cc1616e21b41f2b1,1,post_landing_date_derived,flight (HGC/VGC are controls)
RR23_SPL_FLT_F3,RR23_SPL_FLT_F3,RR-23_F3,Flight,Space Flight,TRUE,FALSE,Spleen,OSD-506,OSD-506,02_processed_data/osdr_processed/OSD-506/GLDS-506_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-21,OSDR dataset API: single mission,SpaceX-21,,,FALSE,Male,Male,16-17,week,16-17 {week},16–17 wk,16.5,TRUE,Characteristics[Age at Launch],Mus musculus,Spleen,exact ISA Sample Name,s_OSD-506.txt,OSD-506_metadata_GLDS-506-ISA.zip,0b704decb37c25c5c9909069783c658ee5abf1dd336cd889cc1616e21b41f2b1,1,post_landing_date_derived,flight (HGC/VGC are controls)
RR23_SPL_FLT_F4,RR23_SPL_FLT_F4,RR-23_F4,Flight,Space Flight,TRUE,FALSE,Spleen,OSD-506,OSD-506,02_processed_data/osdr_processed/OSD-506/GLDS-506_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-21,OSDR dataset API: single mission,SpaceX-21,,,FALSE,Male,Male,16-17,week,16-17 {week},16–17 wk,16.5,TRUE,Characteristics[Age at Launch],Mus musculus,Spleen,exact ISA Sample Name,s_OSD-506.txt,OSD-506_metadata_GLDS-506-ISA.zip,0b704decb37c25c5c9909069783c658ee5abf1dd336cd889cc1616e21b41f2b1,1,post_landing_date_derived,flight (HGC/VGC are controls)
RR23_SPL_FLT_F5,RR23_SPL_FLT_F5,RR-23_F5,Flight,Space Flight,TRUE,FALSE,Spleen,OSD-506,OSD-506,02_processed_data/osdr_processed/OSD-506/GLDS-506_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-21,OSDR dataset API: single mission,SpaceX-21,,,FALSE,Male,Male,16-17,week,16-17 {week},16–17 wk,16.5,TRUE,Characteristics[Age at Launch],Mus musculus,Spleen,exact ISA Sample Name,s_OSD-506.txt,OSD-506_metadata_GLDS-506-ISA.zip,0b704decb37c25c5c9909069783c658ee5abf1dd336cd889cc1616e21b41f2b1,1,post_landing_date_derived,flight (HGC/VGC are controls)
RR23_SPL_FLT_F6,RR23_SPL_FLT_F6,RR-23_F6,Flight,Space Flight,TRUE,FALSE,Spleen,OSD-506,OSD-506,02_processed_data/osdr_processed/OSD-506/GLDS-506_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-21,OSDR dataset API: single mission,SpaceX-21,,,FALSE,Male,Male,16-17,week,16-17 {week},16–17 wk,16.5,TRUE,Characteristics[Age at Launch],Mus musculus,Spleen,exact ISA Sample Name,s_OSD-506.txt,OSD-506_metadata_GLDS-506-ISA.zip,0b704decb37c25c5c9909069783c658ee5abf1dd336cd889cc1616e21b41f2b1,1,post_landing_date_derived,flight (HGC/VGC are controls)
RR23_SPL_FLT_F7,RR23_SPL_FLT_F7,RR-23_F7,Flight,Space Flight,TRUE,FALSE,Spleen,OSD-506,OSD-506,02_processed_data/osdr_processed/OSD-506/GLDS-506_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-21,OSDR dataset API: single mission,SpaceX-21,,,FALSE,Male,Male,16-17,week,16-17 {week},16–17 wk,16.5,TRUE,Characteristics[Age at Launch],Mus musculus,Spleen,exact ISA Sample Name,s_OSD-506.txt,OSD-506_metadata_GLDS-506-ISA.zip,0b704decb37c25c5c9909069783c658ee5abf1dd336cd889cc1616e21b41f2b1,1,post_landing_date_derived,flight (HGC/VGC are controls)
RR23_SPL_FLT_F8,RR23_SPL_FLT_F8,RR-23_F8,Flight,Space Flight,TRUE,FALSE,Spleen,OSD-506,OSD-506,02_processed_data/osdr_processed/OSD-506/GLDS-506_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-21,OSDR dataset API: single mission,SpaceX-21,,,FALSE,Male,Male,16-17,week,16-17 {week},16–17 wk,16.5,TRUE,Characteristics[Age at Launch],Mus musculus,Spleen,exact ISA Sample Name,s_OSD-506.txt,OSD-506_metadata_GLDS-506-ISA.zip,0b704decb37c25c5c9909069783c658ee5abf1dd336cd889cc1616e21b41f2b1,1,post_landing_date_derived,flight (HGC/VGC are controls)
RR23_SPL_FLT_F9,RR23_SPL_FLT_F9,RR-23_F9,Flight,Space Flight,TRUE,FALSE,Spleen,OSD-506,OSD-506,02_processed_data/osdr_processed/OSD-506/GLDS-506_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-21,OSDR dataset API: single mission,SpaceX-21,,,FALSE,Male,Male,16-17,week,16-17 {week},16–17 wk,16.5,TRUE,Characteristics[Age at Launch],Mus musculus,Spleen,exact ISA Sample Name,s_OSD-506.txt,OSD-506_metadata_GLDS-506-ISA.zip,0b704decb37c25c5c9909069783c658ee5abf1dd336cd889cc1616e21b41f2b1,1,post_landing_date_derived,flight (HGC/VGC are controls)
RR23_SPL_GC_G1,RR23_SPL_GC_G1,RR-23_GC1,Ground,Ground Control,TRUE,FALSE,Spleen,OSD-506,OSD-506,02_processed_data/osdr_processed/OSD-506/GLDS-506_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-21,OSDR dataset API: single mission,SpaceX-21,,,FALSE,Male,Male,16-17,week,16-17 {week},16–17 wk,16.5,TRUE,Characteristics[Age at Launch],Mus musculus,Spleen,exact ISA Sample Name,s_OSD-506.txt,OSD-506_metadata_GLDS-506-ISA.zip,0b704decb37c25c5c9909069783c658ee5abf1dd336cd889cc1616e21b41f2b1,1,post_landing_date_derived,flight (HGC/VGC are controls)
RR23_SPL_GC_G2,RR23_SPL_GC_G2,RR-23_GC2,Ground,Ground Control,TRUE,FALSE,Spleen,OSD-506,OSD-506,02_processed_data/osdr_processed/OSD-506/GLDS-506_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-21,OSDR dataset API: single mission,SpaceX-21,,,FALSE,Male,Male,16-17,week,16-17 {week},16–17 wk,16.5,TRUE,Characteristics[Age at Launch],Mus musculus,Spleen,exact ISA Sample Name,s_OSD-506.txt,OSD-506_metadata_GLDS-506-ISA.zip,0b704decb37c25c5c9909069783c658ee5abf1dd336cd889cc1616e21b41f2b1,1,post_landing_date_derived,flight (HGC/VGC are controls)
RR23_SPL_GC_G3,RR23_SPL_GC_G3,RR-23_GC3,Ground,Ground Control,TRUE,FALSE,Spleen,OSD-506,OSD-506,02_processed_data/osdr_processed/OSD-506/GLDS-506_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-21,OSDR dataset API: single mission,SpaceX-21,,,FALSE,Male,Male,16-17,week,16-17 {week},16–17 wk,16.5,TRUE,Characteristics[Age at Launch],Mus musculus,Spleen,exact ISA Sample Name,s_OSD-506.txt,OSD-506_metadata_GLDS-506-ISA.zip,0b704decb37c25c5c9909069783c658ee5abf1dd336cd889cc1616e21b41f2b1,1,post_landing_date_derived,flight (HGC/VGC are controls)
RR23_SPL_GC_G4,RR23_SPL_GC_G4,RR-23_GC4,Ground,Ground Control,TRUE,FALSE,Spleen,OSD-506,OSD-506,02_processed_data/osdr_processed/OSD-506/GLDS-506_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-21,OSDR dataset API: single mission,SpaceX-21,,,FALSE,Male,Male,16-17,week,16-17 {week},16–17 wk,16.5,TRUE,Characteristics[Age at Launch],Mus musculus,Spleen,exact ISA Sample Name,s_OSD-506.txt,OSD-506_metadata_GLDS-506-ISA.zip,0b704decb37c25c5c9909069783c658ee5abf1dd336cd889cc1616e21b41f2b1,1,post_landing_date_derived,flight (HGC/VGC are controls)
RR23_SPL_GC_G6_techrep1,RR23_SPL_GC_G6_techrep1,RR-23_GC6,Ground,Ground Control,TRUE,TRUE,Spleen,OSD-506,OSD-506,02_processed_data/osdr_processed/OSD-506/GLDS-506_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-21,OSDR dataset API: single mission,SpaceX-21,,,FALSE,Male,Male,16-17,week,16-17 {week},16–17 wk,16.5,TRUE,Characteristics[Age at Launch],Mus musculus,Spleen,exact ISA Sample Name,s_OSD-506.txt,OSD-506_metadata_GLDS-506-ISA.zip,0b704decb37c25c5c9909069783c658ee5abf1dd336cd889cc1616e21b41f2b1,1,post_landing_date_derived,flight (HGC/VGC are controls)
RR23_SPL_GC_G7,RR23_SPL_GC_G7,RR-23_GC7,Ground,Ground Control,TRUE,FALSE,Spleen,OSD-506,OSD-506,02_processed_data/osdr_processed/OSD-506/GLDS-506_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-21,OSDR dataset API: single mission,SpaceX-21,,,FALSE,Male,Male,16-17,week,16-17 {week},16–17 wk,16.5,TRUE,Characteristics[Age at Launch],Mus musculus,Spleen,exact ISA Sample Name,s_OSD-506.txt,OSD-506_metadata_GLDS-506-ISA.zip,0b704decb37c25c5c9909069783c658ee5abf1dd336cd889cc1616e21b41f2b1,1,post_landing_date_derived,flight (HGC/VGC are controls)
RR23_SPL_GC_G8,RR23_SPL_GC_G8,RR-23_GC8,Ground,Ground Control,TRUE,FALSE,Spleen,OSD-506,OSD-506,02_processed_data/osdr_processed/OSD-506/GLDS-506_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-21,OSDR dataset API: single mission,SpaceX-21,,,FALSE,Male,Male,16-17,week,16-17 {week},16–17 wk,16.5,TRUE,Characteristics[Age at Launch],Mus musculus,Spleen,exact ISA Sample Name,s_OSD-506.txt,OSD-506_metadata_GLDS-506-ISA.zip,0b704decb37c25c5c9909069783c658ee5abf1dd336cd889cc1616e21b41f2b1,1,post_landing_date_derived,flight (HGC/VGC are controls)
RR23_SPL_GC_G9,RR23_SPL_GC_G9,RR-23_GC9,Ground,Ground Control,TRUE,FALSE,Spleen,OSD-506,OSD-506,02_processed_data/osdr_processed/OSD-506/GLDS-506_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-21,OSDR dataset API: single mission,SpaceX-21,,,FALSE,Male,Male,16-17,week,16-17 {week},16–17 wk,16.5,TRUE,Characteristics[Age at Launch],Mus musculus,Spleen,exact ISA Sample Name,s_OSD-506.txt,OSD-506_metadata_GLDS-506-ISA.zip,0b704decb37c25c5c9909069783c658ee5abf1dd336cd889cc1616e21b41f2b1,1,post_landing_date_derived,flight (HGC/VGC are controls)
RRRM1_MG_FLT_LAR_YNG_FL14,RRRM1_MG_FLT_LAR_YNG_FL14,FL_LAR_14,Flight,Space Flight,TRUE,FALSE,Mammary gland,OSD-511,OSD-511,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,FALSE,Female,Female,10 to 12,week,10 to 12 {week},10–12 wk,11,TRUE,Factor Value[Age],Mus musculus,mammary gland,exact ISA Sample Name,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,2,post_landing,flight_LAR only (ISS-T subgroup on-orbit)
RRRM1_MG_FLT_LAR_YNG_FL17,RRRM1_MG_FLT_LAR_YNG_FL17,FL_LAR_17,Flight,Space Flight,TRUE,FALSE,Mammary gland,OSD-511,OSD-511,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,FALSE,Female,Female,10 to 12,week,10 to 12 {week},10–12 wk,11,TRUE,Factor Value[Age],Mus musculus,mammary gland,exact ISA Sample Name,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,2,post_landing,flight_LAR only (ISS-T subgroup on-orbit)
RRRM1_MG_FLT_LAR_YNG_FL2,RRRM1_MG_FLT_LAR_YNG_FL2,FL_LAR_02,Flight,Space Flight,TRUE,FALSE,Mammary gland,OSD-511,OSD-511,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,FALSE,Female,Female,10 to 12,week,10 to 12 {week},10–12 wk,11,TRUE,Factor Value[Age],Mus musculus,mammary gland,exact ISA Sample Name,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,2,post_landing,flight_LAR only (ISS-T subgroup on-orbit)
RRRM1_MG_FLT_LAR_YNG_FL5,RRRM1_MG_FLT_LAR_YNG_FL5,FL_LAR_05,Flight,Space Flight,TRUE,FALSE,Mammary gland,OSD-511,OSD-511,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,FALSE,Female,Female,10 to 12,week,10 to 12 {week},10–12 wk,11,TRUE,Factor Value[Age],Mus musculus,mammary gland,exact ISA Sample Name,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,2,post_landing,flight_LAR only (ISS-T subgroup on-orbit)
RRRM1_MG_FLT_LAR_YNG_FL6,RRRM1_MG_FLT_LAR_YNG_FL6,FL_LAR_06,Flight,Space Flight,TRUE,FALSE,Mammary gland,OSD-511,OSD-511,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,FALSE,Female,Female,10 to 12,week,10 to 12 {week},10–12 wk,11,TRUE,Factor Value[Age],Mus musculus,mammary gland,exact ISA Sample Name,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,2,post_landing,flight_LAR only (ISS-T subgroup on-orbit)
RRRM1_MG_GC_LAR_YNG_GL1,RRRM1_MG_GC_LAR_YNG_GL1,HC_LAR_01,Ground,Ground Control,TRUE,FALSE,Mammary gland,OSD-511,OSD-511,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,FALSE,Female,Female,10 to 12,week,10 to 12 {week},10–12 wk,11,TRUE,Factor Value[Age],Mus musculus,mammary gland,exact ISA Sample Name,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,2,post_landing,flight_LAR only (ISS-T subgroup on-orbit)
RRRM1_MG_GC_LAR_YNG_GL13,RRRM1_MG_GC_LAR_YNG_GL13,HC_LAR_13,Ground,Ground Control,TRUE,FALSE,Mammary gland,OSD-511,OSD-511,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,FALSE,Female,Female,10 to 12,week,10 to 12 {week},10–12 wk,11,TRUE,Factor Value[Age],Mus musculus,mammary gland,exact ISA Sample Name,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,2,post_landing,flight_LAR only (ISS-T subgroup on-orbit)
RRRM1_MG_GC_LAR_YNG_GL14,RRRM1_MG_GC_LAR_YNG_GL14,HC_LAR_14,Ground,Ground Control,TRUE,FALSE,Mammary gland,OSD-511,OSD-511,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,FALSE,Female,Female,10 to 12,week,10 to 12 {week},10–12 wk,11,TRUE,Factor Value[Age],Mus musculus,mammary gland,exact ISA Sample Name,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,2,post_landing,flight_LAR only (ISS-T subgroup on-orbit)
RRRM1_MG_GC_LAR_YNG_GL17,RRRM1_MG_GC_LAR_YNG_GL17,HC_LAR_17,Ground,Ground Control,TRUE,FALSE,Mammary gland,OSD-511,OSD-511,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,FALSE,Female,Female,10 to 12,week,10 to 12 {week},10–12 wk,11,TRUE,Factor Value[Age],Mus musculus,mammary gland,exact ISA Sample Name,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,2,post_landing,flight_LAR only (ISS-T subgroup on-orbit)
RRRM1_MG_GC_LAR_YNG_GL18,RRRM1_MG_GC_LAR_YNG_GL18,HC_LAR_18,Ground,Ground Control,TRUE,FALSE,Mammary gland,OSD-511,OSD-511,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,FALSE,Female,Female,10 to 12,week,10 to 12 {week},10–12 wk,11,TRUE,Factor Value[Age],Mus musculus,mammary gland,exact ISA Sample Name,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,2,post_landing,flight_LAR only (ISS-T subgroup on-orbit)
RRRM1_MG_GC_LAR_YNG_GL2,RRRM1_MG_GC_LAR_YNG_GL2,HC_LAR_02,Ground,Ground Control,TRUE,FALSE,Mammary gland,OSD-511,OSD-511,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,FALSE,Female,Female,10 to 12,week,10 to 12 {week},10–12 wk,11,TRUE,Factor Value[Age],Mus musculus,mammary gland,exact ISA Sample Name,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,2,post_landing,flight_LAR only (ISS-T subgroup on-orbit)
RRRM1_MG_GC_LAR_YNG_GL5,RRRM1_MG_GC_LAR_YNG_GL5,HC_LAR_05,Ground,Ground Control,TRUE,FALSE,Mammary gland,OSD-511,OSD-511,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,FALSE,Female,Female,10 to 12,week,10 to 12 {week},10–12 wk,11,TRUE,Factor Value[Age],Mus musculus,mammary gland,exact ISA Sample Name,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,2,post_landing,flight_LAR only (ISS-T subgroup on-orbit)
RRRM1_MG_GC_LAR_YNG_GL6,RRRM1_MG_GC_LAR_YNG_GL6,HC_LAR_06,Ground,Ground Control,TRUE,FALSE,Mammary gland,OSD-511,OSD-511,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,FALSE,Female,Female,10 to 12,week,10 to 12 {week},10–12 wk,11,TRUE,Factor Value[Age],Mus musculus,mammary gland,exact ISA Sample Name,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,2,post_landing,flight_LAR only (ISS-T subgroup on-orbit)
RRRM1_MG_FLT_LAR_OLD_FL11,RRRM1_MG_FLT_LAR_OLD_FL11,FL_LAR_11,Flight,Space Flight,TRUE,FALSE,Mammary gland,OSD-511__age_32w,OSD-511,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,FALSE,Female,Female,32,week,32 {week},32 wk,32,FALSE,Factor Value[Age],Mus musculus,mammary gland,exact ISA Sample Name,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,2,post_landing,flight_LAR only (ISS-T subgroup on-orbit)
RRRM1_MG_FLT_LAR_OLD_FL15,RRRM1_MG_FLT_LAR_OLD_FL15,FL_LAR_15,Flight,Space Flight,TRUE,FALSE,Mammary gland,OSD-511__age_32w,OSD-511,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,FALSE,Female,Female,32,week,32 {week},32 wk,32,FALSE,Factor Value[Age],Mus musculus,mammary gland,exact ISA Sample Name,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,2,post_landing,flight_LAR only (ISS-T subgroup on-orbit)
RRRM1_MG_FLT_LAR_OLD_FL3,RRRM1_MG_FLT_LAR_OLD_FL3,FL_LAR_03,Flight,Space Flight,TRUE,FALSE,Mammary gland,OSD-511__age_32w,OSD-511,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,FALSE,Female,Female,32,week,32 {week},32 wk,32,FALSE,Factor Value[Age],Mus musculus,mammary gland,exact ISA Sample Name,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,2,post_landing,flight_LAR only (ISS-T subgroup on-orbit)
RRRM1_MG_FLT_LAR_OLD_FL4,RRRM1_MG_FLT_LAR_OLD_FL4,FL_LAR_04,Flight,Space Flight,TRUE,FALSE,Mammary gland,OSD-511__age_32w,OSD-511,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,FALSE,Female,Female,32,week,32 {week},32 wk,32,FALSE,Factor Value[Age],Mus musculus,mammary gland,exact ISA Sample Name,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,2,post_landing,flight_LAR only (ISS-T subgroup on-orbit)
RRRM1_MG_FLT_LAR_OLD_FL8,RRRM1_MG_FLT_LAR_OLD_FL8,FL_LAR_08,Flight,Space Flight,TRUE,FALSE,Mammary gland,OSD-511__age_32w,OSD-511,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,FALSE,Female,Female,32,week,32 {week},32 wk,32,FALSE,Factor Value[Age],Mus musculus,mammary gland,exact ISA Sample Name,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,2,post_landing,flight_LAR only (ISS-T subgroup on-orbit)
RRRM1_MG_GC_LAR_OLD_GL11,RRRM1_MG_GC_LAR_OLD_GL11,HC_LAR_11,Ground,Ground Control,TRUE,FALSE,Mammary gland,OSD-511__age_32w,OSD-511,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,FALSE,Female,Female,32,week,32 {week},32 wk,32,FALSE,Factor Value[Age],Mus musculus,mammary gland,exact ISA Sample Name,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,2,post_landing,flight_LAR only (ISS-T subgroup on-orbit)
RRRM1_MG_GC_LAR_OLD_GL12,RRRM1_MG_GC_LAR_OLD_GL12,HC_LAR_12,Ground,Ground Control,TRUE,FALSE,Mammary gland,OSD-511__age_32w,OSD-511,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,FALSE,Female,Female,32,week,32 {week},32 wk,32,FALSE,Factor Value[Age],Mus musculus,mammary gland,exact ISA Sample Name,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,2,post_landing,flight_LAR only (ISS-T subgroup on-orbit)
RRRM1_MG_GC_LAR_OLD_GL16,RRRM1_MG_GC_LAR_OLD_GL16,HC_LAR_16,Ground,Ground Control,TRUE,FALSE,Mammary gland,OSD-511__age_32w,OSD-511,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,FALSE,Female,Female,32,week,32 {week},32 wk,32,FALSE,Factor Value[Age],Mus musculus,mammary gland,exact ISA Sample Name,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,2,post_landing,flight_LAR only (ISS-T subgroup on-orbit)
RRRM1_MG_GC_LAR_OLD_GL3,RRRM1_MG_GC_LAR_OLD_GL3,HC_LAR_03,Ground,Ground Control,TRUE,FALSE,Mammary gland,OSD-511__age_32w,OSD-511,02_processed_data/osdr_processed/OSD-511/GLDS-511_rna_seq_differential_expression.csv,SpaceX-16,OSDR dataset API: single mission,SpaceX-16,,,FALSE,Female,Female,32,week,32 {week},32 wk,32,FALSE,Factor Value[Age],Mus musculus,mammary gland,exact ISA Sample Name,s_OSD-511.txt,OSD-511_metadata_OSD-511-ISA.zip,f449b1caad2b676bb51177228f621ed036060de40ab04bd62b27c5882e0dfc26,2,post_landing,flight_LAR only (ISS-T subgroup on-orbit)
